decision_stratum_id,passenger_equivalent_service_count,representative_service_identity_id,representative_plan_id,all_service_identity_ids_json,all_representative_plan_ids_json,topology_family_aliases_json,practical_tiebreak_invoked,practical_tiebreak_rule,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_min_connection_match_share,span_minutes,annual_service_days,uniform_headway_min,stress_max_unmatched_connection_event_count,stress_worst_route_weighted_mean_gap_min,stress_max_incomplete_route_count,stress_max_fleet_recovery15,public_route_count,exact_annual_bus_km,public_explicit_field_check_pending_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,robust_frontier_classes,primary_selected,runner_up_selected,minimum_public_pattern_departures_per_service_day,minimum_public_pattern_departures_per_year,population_access_auc_5_10,worst_municipality_access_auc_5_10,resident_access_service_opportunity_index,worst_municipality_access_service_opportunity_index,territorial_worker_od_service_opportunity_upper_bound,accessibility_utility_is_passenger_trip_count,accessibility_utility_is_modal_share,weighted_composite_score_used,accessibility_utility_frontier_member
P2STRATUM_9608294ce7e6a82d,1,P2SERVICE_544babdc478036d3,P2PLAN_0185db16aba79177,"[""P2SERVICE_544babdc478036d3""]","[""P2PLAN_0185db16aba79177""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.054041232219,0.126931299645,0.183037387245,5.0341214e-05,5.0341214e-05,0.010743097632,356.0,0.9863945578231292,1110,312,30,4,20.77641062861387,2,2,2,103302.063705,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.1162854969372,0.0021888924976,1342.3997766430368,25.268574992294397,4109664.0,false,false,false,true
P2STRATUM_968d2f671a7486c3,1,P2SERVICE_882dce9fcfa7cc65,P2PLAN_11a0a12ba0b1b799,"[""P2SERVICE_882dce9fcfa7cc65""]","[""P2PLAN_11a0a12ba0b1b799""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.070148721939,0.189422990515,0.252829648743,0.033694851388,0.055548320348,0.063137253657,641.0,0.9841269841269841,960,260,30,2,22.748855355796124,1,2,1,100626.227404,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.1663220415878,0.050510066321799996,1383.7993860104962,420.243751797376,5333120.0,false,false,false,true
P2STRATUM_9fdacc466f0bca8a,1,P2SERVICE_27fd3b760af19e5f,P2PLAN_c038e6a5b4f14c54,"[""P2SERVICE_27fd3b760af19e5f""]","[""P2PLAN_c038e6a5b4f14c54""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,0.9873417721518988,960,312,20,2,17.845923039697016,1,2,1,105176.002838,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.138606830999,3.52388498e-05,2075.775901041024,0.5277370146047999,3309696.0,false,false,false,true
P2STRATUM_9fe9d87e81b4ce54,1,P2SERVICE_4c1a2744b41c05ec,P2PLAN_54789cebec451191,"[""P2SERVICE_4c1a2744b41c05ec""]","[""P2PLAN_54789cebec451191""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.066999800132,0.184082395339,0.263065498573,0.0,0.0,0.000465712767,134.0,0.9873417721518988,960,260,20,4,16.580338277559033,2,4,2,107266.136028,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.16475423742370002,9.31425534e-05,2056.1328830477764,1.162419066432,1672320.0,false,false,false,true
P2STRATUM_a07c2c7b3b1fd404,1,P2SERVICE_c88356679e4ec210,P2PLAN_06b6b389dad0888e,"[""P2SERVICE_c88356679e4ec210""]","[""P2PLAN_06b6b389dad0888e""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,221.0,0.9947368421052631,960,312,15,1,16.539172764399584,1,2,1,98667.344176,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,19968,0.1878558609903,0.0,3751.1058322543104,0.0,4412928.0,false,false,false,true
P2STRATUM_a4e54a7317c2f039,1,P2SERVICE_b93a3aa7dae843d6,P2PLAN_39e022cd96f3ccba,"[""P2SERVICE_b93a3aa7dae843d6""]","[""P2PLAN_39e022cd96f3ccba""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.089500296527,0.202591291596,0.257446122229,0.033694851388,0.055548320348,0.063137253657,1234.0,0.981651376146789,1110,365,60,2,32.49674636746387,1,1,1,104235.081421,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.1796349592019,0.050510066321799996,1245.7684420651765,350.28730994168296,8557790.0,false,false,false,true
P2STRATUM_a65b07519b5251a2,1,P2SERVICE_fa612b94d90b0bf3,P2PLAN_4f72d5ccc4efc40b,"[""P2SERVICE_fa612b94d90b0bf3""]","[""P2PLAN_4f72d5ccc4efc40b""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,134.0,0.984375,960,312,30,2,22.55323612959612,1,2,1,111302.015985,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.1585587922569,0.0320320362556,1583.0509818928897,319.8078499759104,1337856.0,false,false,false,true
P2STRATUM_b6b74e69c6608225,1,P2SERVICE_8cc5ba218d183661,P2PLAN_381ab2b134432562,"[""P2SERVICE_8cc5ba218d183661""]","[""P2PLAN_381ab2b134432562""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9894736842105263,960,260,15,2,17.071701233049584,1,3,1,94183.852206,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.138251455614,0.0020708389817,2300.5042214169603,34.458760655488,0.0,false,false,false,true
P2STRATUM_b715bf2207be4d20,1,P2SERVICE_0fc2bd13a6fa9870,P2PLAN_2a4c82edc3b71688,"[""P2SERVICE_0fc2bd13a6fa9870""]","[""P2PLAN_2a4c82edc3b71688""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.061481646866,0.166894976061,0.206348707293,0.0,0.0,0.0,643.0,0.9874213836477987,960,312,20,4,16.13366974339657,2,4,2,105306.990153,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.1431617235489,0.0,2143.9899718683264,0.0,9629568.0,false,false,false,true
P2STRATUM_bd2ee12a55304b22,1,P2SERVICE_5e49bf88b6150b69,P2PLAN_21f12ca49d29fcb6,"[""P2SERVICE_5e49bf88b6150b69""]","[""P2PLAN_21f12ca49d29fcb6""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,221.0,0.9894736842105263,960,260,15,2,16.235343589207805,1,3,1,111249.466399,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.1903939277598,0.0,3168.154957923072,0.0,3677440.0,false,false,false,true
P2STRATUM_bf5da37f8171d69b,1,P2SERVICE_6682195b780577d7,P2PLAN_6d0b7a52310f7482,"[""P2SERVICE_6682195b780577d7""]","[""P2PLAN_6d0b7a52310f7482""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,1735.0,0.9787234042553191,960,260,60,4,32.38004959761254,2,2,2,107338.14171,4,4,2,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.20067643500719998,0.004113786903999999,834.8139696299519,17.113353520639997,7217600.0,false,false,false,true
P2STRATUM_c0e828d599f86cbb,1,P2SERVICE_3aba673141f4e976,P2PLAN_745edab22d294840,"[""P2SERVICE_3aba673141f4e976""]","[""P2PLAN_745edab22d294840""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,0.972972972972973,1110,260,60,6,32.32238816996894,2,2,2,104832.388765,2,2,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,4940,0.21661170530900004,0.14951866155590002,1070.0618242264602,738.6221880861461,5211700.0,false,false,false,true
P2STRATUM_c1e166886a8a0dd8,1,P2SERVICE_86b0054b5eb5b7bb,P2PLAN_9ec50a3a79b14b03,"[""P2SERVICE_86b0054b5eb5b7bb""]","[""P2PLAN_9ec50a3a79b14b03""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.9873417721518988,960,365,20,2,16.539039568741835,1,2,1,99848.694318,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.14293616578280002,0.0,2504.2416245146565,0.0,8584800.0,false,false,false,true
P2STRATUM_c35d10f6e008736f,1,P2SERVICE_baff53f28ba59bd2,P2PLAN_12882747dc9e8515,"[""P2SERVICE_baff53f28ba59bd2""]","[""P2PLAN_12882747dc9e8515""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,134.0,0.9841269841269841,960,365,30,2,22.891956315146118,1,2,1,106659.583841,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,11680,0.15848054714450002,0.0030231040599,1851.0527906477603,35.309855419632,1565120.0,false,false,false,true
P2STRATUM_ce3af262dd79abe2,1,P2SERVICE_2b71c30103468199,P2PLAN_816d29e1e2a70652,"[""P2SERVICE_2b71c30103468199""]","[""P2PLAN_816d29e1e2a70652""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,0.9817351598173516,1110,312,15,4,15.805071748112779,1,2,1,104675.716253,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,23088,0.1759598913174,0.0,4062.561970736131,0.0,5102448.0,false,false,false,true
P2STRATUM_d4cd4e522dc99b56,1,P2SERVICE_b9a1af787665acce,P2PLAN_0f483ee770626eaf,"[""P2SERVICE_b9a1af787665acce""]","[""P2PLAN_0f483ee770626eaf""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,0.9787234042553191,960,312,60,2,27.61350100646254,1,2,1,107900.61697,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4992,0.17771748975569998,0.0286111428238,887.1657088604543,142.8268249764096,6824064.0,false,false,false,true
P2STRATUM_e089f4ed918fc696,1,P2SERVICE_98bfdafadd6e4920,P2PLAN_598b9f8331405b3d,"[""P2SERVICE_98bfdafadd6e4920""]","[""P2PLAN_598b9f8331405b3d""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06956360805,0.158096537257,0.204207321376,0.0,0.000465712767,0.013951238382,90.0,0.9836065573770492,1110,260,20,6,16.25924182164433,2,3,2,110516.163953,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,14300,0.1407588153187,0.0030231040599,2012.8510590574099,43.23038805657,1287000.0,false,false,false,true
P2STRATUM_e206d33c106b1c26,1,P2SERVICE_24bdf3ac9c454420,P2PLAN_6a68bdeecf71e7ee,"[""P2SERVICE_24bdf3ac9c454420""]","[""P2PLAN_6a68bdeecf71e7ee""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.093530234175,0.219594129346,0.305382624867,0.0,0.017816214136,0.131607387804,310.0,0.9841269841269841,960,260,30,2,19.865371133281617,1,2,1,105975.399737,0,0,3,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.19893265989890002,0.0352295846288,1655.119730358848,293.110144111616,2579200.0,false,false,false,true
P2STRATUM_e5090d59d698b36c,1,P2SERVICE_40838b7e7404ca49,P2PLAN_99801562ada7713c,"[""P2SERVICE_40838b7e7404ca49""]","[""P2PLAN_99801562ada7713c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9873417721518988,960,365,20,2,17.401301243497013,1,2,1,99164.729005,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.138251455614,0.0020708389817,2422.1655023572803,36.281098959384,0.0,false,false,false,true
P2STRATUM_e9de520304c8c946,1,P2SERVICE_8bcfbc4cafea7fb1,P2PLAN_bfe82f32330e02c4,"[""P2SERVICE_8bcfbc4cafea7fb1""]","[""P2PLAN_bfe82f32330e02c4""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,0.9789473684210527,960,312,60,4,32.38004959761254,2,2,2,105935.887594,2,2,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4992,0.21661170530900004,0.14951866155590002,1081.3256329025282,746.3971584870529,5266560.0,false,false,false,true
P2STRATUM_ec51ab79064b10a6,1,P2SERVICE_6caa488b98288c96,P2PLAN_501aa34894eee2f1,"[""P2SERVICE_6caa488b98288c96""]","[""P2PLAN_501aa34894eee2f1""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,0.981651376146789,1110,260,60,2,27.55583957881894,1,2,1,106776.65221,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,4940,0.17771748975569998,0.0286111428238,877.924399393158,141.339045549572,6752980.0,false,false,false,true
P2STRATUM_f20fd749729105d6,1,P2SERVICE_67191437a9907b3e,P2PLAN_9354d92de6933ee8,"[""P2SERVICE_67191437a9907b3e""]","[""P2PLAN_9354d92de6933ee8""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.081675190265,0.215206057737,0.290779931744,0.0,0.0,0.000465712767,733.0,0.9908256880733946,1110,365,60,1,32.19487834816894,1,1,1,108429.049433,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.19026157229680002,9.31425534e-05,1319.4640038783082,0.6459436078290001,5083355.0,false,false,false,true
P2STRATUM_f396fcff5d328100,1,P2SERVICE_d942a2cf50fa3af0,P2PLAN_1e9d78ce41789909,"[""P2SERVICE_d942a2cf50fa3af0""]","[""P2PLAN_1e9d78ce41789909""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,0.9908256880733946,1110,312,60,1,31.22836141321894,1,1,1,107708.700281,4,4,0,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,5928,0.12212788327249999,0.0021888924976,723.9740920393799,12.975754725772799,7753824.0,false,false,false,true
P2STRATUM_f7206e98ac1750d7,1,P2SERVICE_973b647a288344fa,P2PLAN_606b9eca4fcbfa48,"[""P2SERVICE_973b647a288344fa""]","[""P2PLAN_606b9eca4fcbfa48""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,356.0,0.9836065573770492,1110,312,20,3,16.654687819672404,1,2,1,109859.74984,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,17160,0.1544435167691,0.0,2650.250747757756,0.0,6108960.0,false,false,false,true
P2STRATUM_f73f5c0031fbe642,1,P2SERVICE_8f3a8305acbe2133,P2PLAN_8d0436a95abf8195,"[""P2SERVICE_8f3a8305acbe2133""]","[""P2PLAN_8d0436a95abf8195""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,0.9947368421052631,960,260,15,1,16.234268782849586,1,2,1,103413.871475,2,2,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.11201857863510001,0.0,1863.989148488064,0.0,10699520.0,false,false,false,true
P2STRATUM_fcb92adbd0bce366,1,P2SERVICE_200ea8da32654f2c,P2PLAN_9e493ea9a54ae6f8,"[""P2SERVICE_200ea8da32654f2c""]","[""P2PLAN_9e493ea9a54ae6f8""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,0.9874213836477987,960,365,20,4,16.580338277559033,2,3,2,99821.036545,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.1348993072181,9.31425534e-05,2363.4358624611123,1.631857535568,0.0,false,false,false,true
